x,y
-3.1206709996110344,1.2
-1.750452572910211,1.2
-1.4692915815281324,1.3
-3.400109647872146,1.3
-3.60735587065866,1.4
-1.2615938439873755,1.4
-1.0924766140348756,1.5
-3.7764020010188313,1.5
-3.9184539517184205,1.6
-0.9496799148086585,1.6
-0.8245121176259221,1.7
-4.043306049136566,1.7
-4.152305421252333,1.8
-0.7152665760880195,1.8
-0.6185870184487194,1.9
-4.249409333581412,1.9
-4.336608742293443,2.0
-0.5314584548373881,2.0
-0.45313308804746105,2.1
-4.415056151527451,2.1
-4.485673406241081,2.2
-0.38264710437329313,2.2
-0.31922495429371667,2.3
-4.5492073930697075,2.3
-4.606269785430429,2.4
-0.26223681080788924,2.4
-0.21116690571901986,2.5
-4.657366462950829,2.5
-4.702919349144901,2.6
-0.16559010084011078,2.6
-0.12515421186397555,2.7
-4.743283318495492,2.7
-4.77875952344253,2.8
-0.08956628301894594,2.8
-0.05916661069088351,2.9
-4.809605647431585,2.9
-4.835330299852188,3.0
-0.03344756917147073,3.0
-0.01201109728444541,3.1
-4.856501579253057,3.1
-4.873538970389631,3.2
0.00528148197085181,3.2
0.018541976969942347,3.3
-4.886586841091402,3.3
-4.895771249931487,3.4
0.027858685443263077,3.4
0.03281710361032837,3.5
-4.9008354098783204,3.5
-4.901673912587873,3.6
0.03372230624089092,3.6
0.029941519917709606,3.7
-4.897893175466107,3.7
-4.890663488323884,3.8
0.022711858119575754,3.8
0.011552044756255282,3.9
-4.879503377349915,3.9
-4.864336160629834,4.0
-0.003615079577464788,4.0
-0.023602740523744187,4.1
-4.844348758057015,4.1
-4.8199270284534474,4.2
-0.04802422756512242,4.2
-0.07679660896989192,4.3
-4.791154653370361,4.3
-4.757841963466824,4.4
-0.11010930025415454,4.4
-0.14819061196515632,4.5
-4.719760562743565,4.5
-4.676635658458207,4.6
-0.19131559086928548,4.6
-0.23981618321827253,4.7
-4.6281351759299,4.7
-4.573857407324537,4.8
-0.2940936453006976,4.8
-0.3546355571561457,4.9
-4.513315508145748,4.9
-4.4459120000109,5.0
-0.4220390722139812,5.0
-0.4970388281515299,5.1
-4.370912322783267,5.1
-4.2874013263518505,5.2
-0.5805499583117326,5.2
-0.6730083931392284,5.3
-4.1949428584886554,5.3
-4.089950241067633,5.4
-0.7780008838682588,5.4
-0.8952887450814992,5.5
-3.972662409627353,5.5
-3.8384677335021546,5.6
-1.0294834402696669,5.6
-1.1867844499920852,5.7
-3.6811668239260693,5.7
-3.491884582217287,5.8
-1.3760668743700104,5.8
-1.6193026305654759,5.9
-3.2486488817712593,5.9
-2.86979645455624,6.0
-1.99815526922287,6.0
