x,y
4.3034300431887464,-8.259141964717543
4.313087750343973,-8.26449742856273
4.415676893797035,-8.321385806571312
4.518903816322237,-8.374674145772111
4.621929578187971,-8.427858414714283
4.725361273435611,-8.477468411364198
4.774464558717337,-8.503377511727766
4.769180408250107,-8.536875541401038
4.741097646352068,-8.719550958710384
4.713010318086768,-8.9022151356974
4.686184003342489,-9.084660626878122
4.668294027740421,-9.021304738819882
4.595024474910685,-8.842186344620123
4.523842415047831,-8.670705514524364
4.452125094070864,-8.497937370330577
4.382497974937208,-8.333270393807636
4.3034300431887464,-8.259141964717543
