x,y
7.957841905034787,-26.0
7.464769590021868,-26.0
6.941878862500653,-25.0
8.001763890193509,-25.0
8.027658147259093,-24.0
6.452068157825981,-24.0
5.982286222531333,-23.0
8.045660211944645,-23.0
8.061153975555731,-22.0
5.525630433428304,-22.0
5.0788311371741415,-21.0
8.077413454298444,-21.0
8.096463831394049,-20.0
4.638346700967302,-20.0
4.20553529584036,-19.0
8.120444424471428,-19.0
8.151368534085684,-18.0
3.7789230087500596,-18.0
3.3593922201058923,-17.0
8.190655794093155,-17.0
8.238651700439894,-16.0
2.946053510343364,-16.0
2.53852631019116,-15.0
8.298283347870923,-15.0
8.368746964981986,-14.0
2.1360472312011627,-14.0
1.7370355020849337,-13.0
8.452814956833869,-13.0
8.551351064915597,-12.0
1.3393338608121708,-12.0
0.9387136787209927,-11.0
8.665777071466078,-11.0
8.797642340616095,-10.0
0.5272234768503938,-10.0
0.08581009175945986,-9.0
8.94866217427449,-9.0
9.120763555346159,-8.0
-0.445853716378699,-8.0
-9.07805110863906,-7.0
-2.6101771992256375,-7.0
9.821030130436412,-6.0
-8.54607332083376,-6.0
-8.505531608574401,-5.0
7.482222706346599,-5.0
5.5588819724538165,-4.0
-8.505531608574401,-4.0
-8.5055316085744,-3.0
4.735244206627607,-3.0
4.327207399278193,-2.0
-8.5055316085744,-2.0
-8.5055316085744,-1.0
4.583609059045814,-1.0
7.125301054040564,0.0
-9.55223094799982,0.0
-11.859405700966576,1.0
12.321404375511083,1.0
15.555023877455742,2.0
-14.387035915118256,2.0
-16.286919747048934,3.0
17.408276664380313,3.0
16.959392515998825,4.0
-17.45330106581527,4.0
-18.011918727779776,5.0
16.32050944737165,5.0
15.720453814798391,6.0
-18.112194334311756,6.0
-17.901304261825814,7.0
15.20353203982924,7.0
14.77978508492568,8.0
-17.472925061437834,8.0
-16.89218916888591,9.0
14.44556381044843,9.0
14.194992484667186,10.0
-2.668258306458474,10.0
-15.732311915197311,11.0
-5.033346031010586,11.0
-5.381960585896972,12.0
-15.175274271518894,12.0
-14.621800035902327,13.0
-5.627519985951789,13.0
-5.824620972904897,14.0
-14.065610489409611,14.0
-13.494967847350999,15.0
-5.9923351025017,15.0
-6.307151856856286,16.0
-12.896124200900305,16.0
-12.243945528783664,17.0
-6.912569434698768,17.0
-7.637361637844451,18.0
-11.486834011026286,18.0
-10.424503758644875,19.0
-8.681655339074544,19.0
