x,y
-6.905531609399956,0.08620647721447233
-6.985551626260737,0.1462124642622943
-7.065571643121516,0.2062184513101163
-7.145600126086686,0.26623078701491215
-7.2256455413113665,0.32625582000227615
-7.3057248210424985,0.3863062475658917
-7.385871829914758,0.44640746433884254
-7.466154297112757,0.5066102595504799
-7.546707680260839,0.5670162111968683
-7.6278028966081965,0.627828476583069
-7.709981777452672,0.6894533681549888
-7.794327989533498,0.7527035136672259
-7.883008862594162,0.8192041659732722
-7.996697991180303,0.9044583363896219
-8.106189429502715,0.9834320516313751
-8.222186302233208,1.0630796125005861
-8.33788489639398,1.1389284075029393
-8.453317584188298,1.2113767717357797
-8.568574639060985,1.2808064762886666
-8.683714874749306,1.3475338696320236
-8.802665184603066,1.4140036236919535
-8.97436046847795,1.5059537238562726
-9.087833171417518,1.563510089051584
-9.200975281954108,1.6208979960557297
-9.318516224706983,1.677308840179987
-9.432339918686942,1.731935619400162
-9.550170347063213,1.7858045630594983
-9.66469259440515,1.8381606264743628
-9.78291080778526,1.8899738679464864
-9.898212117672744,1.940508872605229
-10.016931223835941,1.9906848826366075
-10.132991628383513,2.0397361099579574
-10.251136635022855,2.088161065053716
-10.36899274999563,2.1364662211959127
-10.488414491288493,2.1841913583483668
-10.607814019290194,2.231907152489512
-10.786375324399103,2.3015499528628363
-10.963674185082732,2.3706975867277036
-11.08847119646557,2.4183326866346837
-11.181889436549689,2.4539892992982066
-11.319798838681914,2.510186957335018
-11.46310764750169,2.5612828880624763
-11.560954337880673,2.598376299694921
-11.683822037810362,2.6452084860332494
-11.80602914488967,2.6910621624455167
-11.966342558487492,2.7517503685836733
-12.064635895614801,2.782800906309698
-12.118764790964036,2.80529677429963
-12.259510366981841,2.8637900501975984
-12.397135903765564,2.9163178466165895
-12.574381780644138,2.9853106196358867
-12.75108537943088,3.054095126803753
-12.866459507475835,3.0999447525534265
-12.98172595254081,3.1457512930499747
-13.09655044823032,3.192353376622958
-13.21087097247822,3.238747324706417
-13.323890821558056,3.285733229952726
-13.436524021693668,3.332558337458561
-13.548081094680894,3.3802315813824038
-13.658097564218426,3.427245659107258
-13.767388519214252,3.4754035306431907
-13.875010043991713,3.522828231388235
-13.981685012146174,3.571454519038597
-14.086662628949977,3.619308289338202
-14.19044363146599,3.668400908932048
-14.292451508198498,3.716655534459499
-14.393028195438623,3.7661804949058144
