x,y
-3.2055316099511835,1.936374587298599
-3.3255490120110895,2.0263740425956693
-3.405560613389508,2.086373679454208
-3.4855722147323633,2.146373316332676
-3.5655838161729774,2.206372953285903
-3.645595417910906,2.2663725904256933
-3.725607019794859,2.32637222767644
-3.805618622279187,2.386371865361147
-3.8856302256481197,2.4463715037163887
-3.9656418311561215,2.5063711436728724
-4.045653440387509,2.566370786457475
-4.125665058744094,2.6263704360417157
-4.205676692618365,2.686370097303631
-4.28568836006256,2.7463697837390932
-4.365700094086228,2.806369520076597
-4.445711960388847,2.8663693555845438
-4.525724090022345,2.9263693886075184
-4.605736749567305,2.9863698190055383
-4.68575046796871,3.046371043401365
-4.765766302907345,3.1063738549366815
-4.845786369558353,3.1663798398118166
-4.925814902755215,3.2263921736520045
-5.005860368313248,3.286417204853951
-5.085939699242904,3.3464676312257504
-5.166086759177637,3.4065688466555684
-5.246369276267856,3.466771639611908
-5.3269227085249184,3.527177588279141
-5.408017972926949,3.5879898496859286
-5.490196900927765,3.6496147360372166
-5.574543155565069,3.7128648718599355
-5.663224065066588,3.7793655077726886
-5.804400877186788,3.885231336747446
-5.8899762535321445,3.9469548255625706
-5.976482264739427,4.009349341592841
-6.068826802389989,4.072757859731729
-6.160462180255657,4.135679639852291
-6.25043925470816,4.1946658975257245
-6.339936604853466,4.253337532536751
-6.427594503243257,4.3083545451621355
-6.51506352392634,4.363253216413884
-6.686248754294755,4.466376232127162
-6.853599881617517,4.56335664418978
-7.026674194716527,4.660069851123201
-7.141988522851474,4.721826995131127
-7.263885024145644,4.7871083154972025
-7.414114604127049,4.863307985535197
-7.563465902144851,4.939062626371218
-7.717625789407322,5.0130471114153545
-7.862555419086412,5.0826016922880735
-8.011767302003756,5.150818095109262
-8.152797577890148,5.215290740646843
-8.295729082543197,5.2779348449885815
-8.435286496517092,5.339101410365984
-8.576445801691865,5.398763776987593
-8.71110766536932,5.455679450374612
-8.846809122089132,5.511297845023215
-8.980832265813664,5.566228012321518
-9.115241974233728,5.619944794148166
-9.249020884630793,5.673406348048413
-9.348135979091827,5.712064709143218
-9.441457077689538,5.7484643254308985
-9.534773334094346,5.784858835181566
-9.63177280922693,5.822692570474362
-9.761024886179557,5.8720225947257365
-9.823404938730356,5.895831718284939
-9.999946634125804,5.96780933434658
-10.135176484077377,6.020058539816167
-10.270406334028952,6.0723077452857535
-10.405244653818688,6.121961828254885
-10.512693229107045,6.161529599638339
-10.625734876729675,6.2061430656073915
-10.73800011862334,6.24450870881967
-10.85816735251775,6.289275683476754
-10.961514203599402,6.328722754955318
-11.066360445525186,6.3687428048949055
-11.23168944107223,6.4330960485375135
-11.396733822632688,6.4973372435089205
-11.4997906414289,6.538295101103978
-11.602798008374398,6.579234605350893
-11.70577309443955,6.621020589153729
-11.80501684798301,6.661295859032907
-11.904120481399065,6.702495609179863
-11.99935425126507,6.742085670240921
-12.053538577386616,6.765468130586257
-11.999925687846405,6.855843814901572
-11.940655953576536,6.957253536570422
-11.885281199197248,7.051997295905301
-11.829498733757333,7.147440516363561
-11.771833269066589,7.246099552049536
-11.74100011212962,7.29956332532168
-11.719859905448518,7.33142406499771
-11.664535177048887,7.414804672054535
-11.595496017799533,7.518854463600458
-11.542786966720167,7.624720185308063
-11.473035997010335,7.73091346821602
-11.414639546725223,7.850619379586905
-11.370214945016981,7.941684641978825
-11.355655941713648,7.971528812449038
-11.328572474161172,8.01903855183247
-11.268489182148572,8.125635117611349
-11.218476740952338,8.20923915751648
-11.164459017483738,8.299538691301295
-11.070909034948386,8.476239538712685
-11.008617231702335,8.586779475461043
-10.926074611861123,8.735325641141392
-10.851182680232307,8.870099167889224
-10.776916176731657,9.003751279895283
-10.714272799980105,9.116485804520048
-10.660701263211978,9.206465845112643
-10.613038094058581,9.286521905045579
-10.577818221365964,9.34001854951528
-10.521456107143146,9.425629011110649
-10.45686755131779,9.523734916134591
-10.379099138994121,9.692015038601216
-10.329572596349482,9.799183647866645
-10.300524022400124,9.86204466426438
-10.267936912332495,9.860991892976669
-10.235408530190803,9.766258246399627
-10.202880148049113,9.671524599822586
-10.168308995808328,9.575816053058668
-10.133692369914456,9.47998201886822
-10.096710319530853,9.382861167976065
-10.059620692422484,9.285458073671219
-10.019835483061199,9.186580843863515
-9.979834295583812,9.087166484650467
-9.93674690619881,8.986079507290228
-9.893326262129511,8.884210701304744
-9.846354933952872,8.780476074325575
-9.798862203421077,8.675589306717017
-9.747293304214177,8.568711583677613
-9.69493835129993,8.460204211066722
-9.637893682476069,8.349643804637898
-9.579731994809897,8.236917895789745
-9.51616865358052,8.122159717727028
-9.451031876411829,8.004559941146274
-9.379651717268832,7.885048808454977
-9.30611391566524,7.761925253635505
-9.22533343371617,7.637135607025564
-9.141756257641644,7.508026181238154
-9.0497735767577,7.3776853294925395
-8.954005845436212,7.241981192130933
-8.848561916114235,7.105870541563569
-8.738134243923025,6.963327255497166
-8.61656201105822,6.8215341893264565
-8.488659186363574,6.672357895618741
-8.417392769321193,6.597994980945692
-8.348042323153786,6.525631305236002
-8.277956708587586,6.45250045018993
-8.19933191394117,6.370459363228766
-8.109897631765557,6.287978810449197
-8.036339542358792,6.220140038465737
-7.962530567442952,6.152069809949656
-7.863520865789867,6.060758226581043
-7.753140275617525,5.972146399041513
-7.674839020014613,5.90928735706013
-7.596805453003665,5.846643185099624
-7.474354502463743,5.748341395195686
-7.340500138979459,5.656662954555305
-7.256772056858337,5.59931658176971
-7.174030967512181,5.542646194586796
-7.0258866243675335,5.4411802833217005
-6.865295350800329,5.349842588472262
-6.777238425014745,5.299759423993813
-6.689298236000407,5.2497426187112
-6.601923754248293,5.200047562435061
-6.514549272496181,5.150352506158922
-6.418657670018577,5.106791037445206
-6.3268989976891525,5.065107072319748
-6.234306110717179,5.023044140567425
-6.142829042294944,4.981488100065657
-6.050526894161549,4.9395572421511265
-5.94048621587755,4.889568145126377
-5.8215747878200155,4.848961883461093
-5.725710516189892,4.816225827423312
-5.630779973716789,4.783808629425167
-5.535762356752341,4.751361696295093
-5.439641450648947,4.7185380163325314
-5.309492213248709,4.674094244461346
-5.174715957694321,4.643045602593645
-5.074979517441392,4.620069153950988
-4.975620645108537,4.597179693964989
-4.877197048372863,4.574505705760764
-4.778863809344892,4.551852523914501
-4.633994093607339,4.5184786730306845
-4.486037021968464,4.500578380640036
-4.385489504008595,4.488413846776487
-4.284481589585749,4.4761936034727725
-4.1829571852553995,4.463910879759565
-4.081635639056401,4.451652693511286
-3.932415562880342,4.433599598659369
-3.7821718924090644,4.431603768806834
-3.6801717207747298,4.430248803335108
-3.5780187965179953,4.428891803818491
-3.4765055492711667,4.427543305245289
-3.375465179616359,4.4262010945962
-3.2267876949046888,4.424226074243292
-3.0792152060665465,4.4379137935254365
-2.979080507475493,4.447201536608161
-2.8789573282619436,4.456488217519689
-2.778056243779648,4.465847070511591
-2.6767554397417372,4.47524298394825
-2.539858999694395,4.487940477856499
-2.409591392333993,4.5136070075598385
-2.309387243076963,4.533350148971193
-2.209190508557329,4.553091811825343
-2.1092918132125713,4.5727747650407675
-2.009535643094713,4.5924296628537
-1.8908056248666207,4.615822964248355
-1.779539532536137,4.649166317056473
-1.6821670523473777,4.678346140927495
-1.584677281386759,4.707561137984981
-1.4884570874872103,4.736395703032055
-1.3908368074766513,4.765649847770927
-1.2932165274660923,4.794903992509799
-1.1109520343672548,4.867910840334941
-1.016302721977966,4.905823045336656
-0.9217556098010551,4.94369435440751
-0.7544363900463089,5.010714861212532
-0.5980653390060032,5.088863260548549
-0.5081279182936275,5.133810597562434
-0.417214697698942,5.179245619702605
-0.27600820151499583,5.249815309589351
-0.14683937787668133,5.326960279354482
-0.059505145687882614,5.37911989337306
0.02651289561995166,5.430493461368372
0.14448897034450348,5.500953686321463
0.25015680690870845,5.574186362153962
0.3335737503387864,5.631998133289213
0.41650769262639487,5.689475100260667
0.5119383989994302,5.755612892757412
0.5978284180251152,5.823219167918572
0.6765501197256517,5.885183056098577
0.832281044613,6.007762833000307
0.9755395420951277,6.133756700547604
1.111807977721982,6.2536031702229655
1.2194752291036246,6.358057442035747
1.3130724924665986,6.386601902399682
1.3210038420067953,6.3471545505505755
1.3506710151250607,6.199601929030643
1.3803381882434174,6.0520493075103
1.4100053613616055,5.904496685990762
1.4396725344798709,5.756944064470873
1.469339707598098,5.609391442951172
1.499006880716303,5.461838821431578
1.5286740538344583,5.314286199912183
1.558341226952674,5.166733578392507
1.5880084000708727,5.0191809568729155
1.6176755731890715,4.871628335353324
1.647342746307281,4.7240757138336935
1.6770099194255152,4.576523092313974
1.706677092543667,4.4289704707946145
1.7363442656618755,4.281417849274988
1.7660114387800974,4.1338652277553125
1.7956786118982953,3.9863126062357583
1.825345785016494,3.838759984716197
1.8550129581346821,3.6912073631966726
1.8611683696358101,3.66059281502286
1.8323411476496396,3.6452568604440843
1.689809415377467,3.542012182845507
1.5529399799604229,3.432255592146317
1.4111604603254067,3.3185614296357233
1.2710228239702617,3.1933745557595303
1.1258129918496715,3.0636565731350713
1.0549940016230008,2.992672606429568
0.98417501139633,2.921688639724065
0.9130038315605595,2.850351678455861
0.8374760308529285,2.7746479571673475
0.7629688898370516,2.6901369528512573
0.6966202076393576,2.6148798329356673
0.6303365365061733,2.539696499686374
0.551025010005735,2.4497361103773723
0.4753586422034922,2.3516204693201055
0.4137276488961803,2.271704332863454
0.35255081622816764,2.1923771336162483
0.2723312221664431,2.088357438305658
0.19746774278448193,1.97597953730911
0.14181317325547366,1.89243621474501
0.08593952429402468,1.8085639613470286
0.008009926500284772,1.691583359954064
-0.06288641839799976,1.5664176234467855
-0.11239347486591315,1.479014099834561
-0.16173361368806485,1.3919051618227494
-0.23496911728944708,1.2626094238291494
-0.2987990985651492,1.1273085183010116
-0.3419422186811096,1.0358576695444341
-0.3846673080413568,0.9452929118331851
-0.45007734745576844,0.8066425865549294
-0.5049496783911075,0.6629946058352376
-0.5408494837271379,0.569013948647498
-0.5768231929343333,0.4748399534627249
-0.6318496782244403,0.3307885538101485
-0.6757227829155658,0.18303897564598717
-0.7043974681079749,0.086472482966784
-0.7329414291998473,-0.009653613389234542
-0.7765436216957899,-0.15649057915993903
-0.8084107639795796,-0.3037493890398903
-0.8298886445639534,-0.4029991945973767
-0.8511197687517025,-0.5011085956304767
-0.8825027079397382,-0.6461295775178099
-0.902692478788494,-0.7901198179483098
-0.9167301302056825,-0.8902340300585541
-0.9307759184847599,-0.9904062354127525
-0.9502661338707172,-1.1294071162763997
-0.9595797221789166,-1.2660593089741106
-0.9664696039683941,-1.3671498841899674
-0.973319903818252,-1.467659245567143
-0.9822518080191082,-1.5987101938628632
-0.9821674337751521,-1.6729417303829788
-1.0313798223353596,-1.6665879757197755
-1.1326676881772937,-1.6510377392130526
-1.2325814971873477,-1.6356984488489883
-1.3620574350613666,-1.61582064262274
-1.4968887509755044,-1.608705263612568
-1.5968754503750897,-1.6034287371719422
-1.6972922544905298,-1.598129501710034
-1.798005281106452,-1.5928146343228662
-1.8984358478053789,-1.5875146742773496
-2.0339182324840155,-1.5803649410385823
-2.1693396136300023,-1.5867995938631467
-2.269699953275748,-1.5915682899345254
-2.370246172023637,-1.5963458194461793
-2.4724284422418363,-1.601201074026414
-2.5727803435776258,-1.6059693491935676
-2.702688731982692,-1.6121420251211922
-2.828427316669066,-1.630635598906434
-2.929770217337081,-1.6455410732356675
-3.0299939534289293,-1.6602819327917557
-3.1307012752786645,-1.6750939363501591
-3.205531608459001,-1.5909264493656998
-3.2055316084948178,-1.4485864212330695
-3.2055316085306345,-1.3062463931003565
-3.2055316085728265,-1.185071848725781
-3.20553160863124,-1.0744800498570262
-3.205531608664085,-0.9691796204553313
-3.205531608721383,-0.8665248721116375
-3.20553160874913,-0.7651929683770209
-3.2055316087796992,-0.664522483891304
-3.205531608807167,-0.5641827101306982
-3.205531608857364,-0.46400829039948427
-3.205531608884021,-0.36391655036605686
-3.205531608945239,-0.2638661466598795
-3.205531608977571,-0.16383641498080495
-3.205531609011918,-0.0638170167563393
-3.2055316090396886,0.036197213820392524
-3.2055316090775543,0.13620886131613796
-3.2055316091509045,0.23621921774858523
-3.2055316091986237,0.3362289263312529
-3.2055316092597437,0.4362383131019501
-3.205531609297683,0.5362475374204652
-3.205531609371299,0.6362566824577902
-3.205531609419955,0.7362657857016397
-3.2055316094843738,0.8362748696307365
-3.2055316095339084,0.9362839428849971
-3.20553160960141,1.0362930116487552
-3.205531609661781,1.136302077494654
-3.2055316097107536,1.2363111420425048
-3.205531609733331,1.3363202058474657
-3.2055316097802855,1.4363292698086512
-3.2055316098094377,1.536338333303032
-3.2055316098463034,1.6363473968598412
-3.2055316098966147,1.736356460369416
-3.205531609923899,1.8363655238340075
-3.2055316099511835,1.936374587298599
